date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:21	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.cbcareagencyltd.co.uk/)
14:52:21	2962/2962	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2014:52:21%20GMT	https://www.cbcareagencyltd.co.uk/decodeURIComponent(e	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/www.cbcareagencyltd.co.uk/decodeURIComponent(e.1b.delayed	(from https://www.cbcareagencyltd.co.uk/)
14:52:22	9800/9800	---M-Z	200	added ('OK')	application/javascript	etag:W/%227f6a360bf47f00b1714dc34cc20ec4bd%22	https://static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	(from https://www.cbcareagencyltd.co.uk/)
14:52:24	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2014:52:24%20GMT	https://www.cbcareagencyltd.co.uk/media/emptystate.85a4add5.svg	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/www.cbcareagencyltd.co.uk/media/emptystate.85a4add5.1d.delayed	(from https://www.cbcareagencyltd.co.uk/about)
14:52:24	45982/45982	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2014:52:25%20GMT	https://static.wixstatic.com/media/034cf3_d19c6352eedf4a2aa4291ac965cc2111~mv2.jpg/v1/fill/w_327,h_435,fp_0.5_0.65,q_90/034cf3_d19c6352eedf4a2aa4291ac965cc2111~mv2.jpg	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.wixstatic.com/media/034cf3_d19c6352eedf4a2aa4291ac965cc2111_mv2.jpg/v1/fill/w_327,h_435,fp_0.5_0.65,q_90/034cf3_d19c6352eedf4a2aa4291ac965cc2111_mv2.jpg	(from https://www.cbcareagencyltd.co.uk/about)
14:52:25	34888/34888	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2014:52:25%20GMT	https://static.wixstatic.com/media/034cf3_f4024b52e35d4d8098dfa12e1b0ff03d~mv2.jpg/v1/fill/w_327,h_435,fp_0.35_0.31,q_90/034cf3_f4024b52e35d4d8098dfa12e1b0ff03d~mv2.jpg	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.wixstatic.com/media/034cf3_f4024b52e35d4d8098dfa12e1b0ff03d_mv2.jpg/v1/fill/w_327,h_435,fp_0.35_0.31,q_90/034cf3_f4024b52e35d4d8098dfa12e1b0ff03d_mv2.jpg	(from https://www.cbcareagencyltd.co.uk/about)
14:52:27	35226/35226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2014:52:27%20GMT	https://static.wixstatic.com/media/034cf3_283ec9d2880748c2aac24872e6400915~mv2.jpg/v1/fill/w_326,h_435,fp_0.36_0.55,q_90/034cf3_283ec9d2880748c2aac24872e6400915~mv2.jpg	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.wixstatic.com/media/034cf3_283ec9d2880748c2aac24872e6400915_mv2.jpg/v1/fill/w_326,h_435,fp_0.36_0.55,q_90/034cf3_283ec9d2880748c2aac24872e6400915_mv2.jpg	(from https://www.cbcareagencyltd.co.uk/about)
14:52:28	901300/901300	---M-Z	200	added ('OK')	application/javascript	etag:W/%2291c1f9856f27ccb50aecc7266d4b1223%22	https://static.parastorage.com/services/pro-gallery-tpa/1.1037.0/WixProGalleryViewerWidget.bundle.min.js	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.parastorage.com/services/pro-gallery-tpa/1.1037.0/WixProGalleryViewerWidget.bundle.min.js	(from https://www.cbcareagencyltd.co.uk/about)
14:52:30	44568/44568	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22a0738ab0ef80a1a382300a7e8c671081%22	https://www.cbcareagencyltd.co.uk/_files/ugd/034cf3_18de9b3b7ed14b73b6868e2224380f1d.docx?dn=staff-application-form-CB-Care.docx	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/www.cbcareagencyltd.co.uk/_files/ugd/staff-application-form-CB-Care.docx_;%20filename_=UTF-8''staff-application-form-CB-Care52bc.docx	(from https://www.cbcareagencyltd.co.uk/contact-us)
14:52:32	732424/732424	---M-Z	200	added ('OK')	application/javascript	etag:W/%2291ffcd76754b89cca2a20d11835e3dd1%22	https://static.parastorage.com/services/file-share-ooi/1.404.0/FileShareOoiViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/CB%20Care%20Agency%20Ltd/static.parastorage.com/services/file-share-ooi/1.404.0/FileShareOoiViewerWidgetNoCss.bundle.min.js	(from https://www.cbcareagencyltd.co.uk/file-share)
